date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2021-05-12,sz.300990,110.0000,125.0500,103.3200,103.4200,85.5000,5401024,593180987.7200,3,41.546300,1,20.959100,37.918827,7.554659,139.958629,10.781576,0
2021-05-13,sz.300990,92.2400,98.8700,90.6600,90.6800,103.4200,4205478,393020135.5500,3,32.349800,1,-12.318700,33.247720,6.624023,122.717544,9.453426,0
2021-05-14,sz.300990,90.6800,91.2800,86.7000,86.7400,90.6800,2966561,260926782.8100,3,22.819700,1,-4.344900,31.803124,6.336212,117.385529,9.042679,0
2021-05-17,sz.300990,86.0200,88.0100,86.0200,86.1600,86.7400,1830166,159002540.4900,3,14.078200,1,-0.668700,31.590467,6.293844,116.600613,8.982214,0
2021-05-18,sz.300990,86.8500,86.8500,84.1100,84.2100,86.1600,1922766,162958489.8900,3,14.790500,1,-2.263200,30.875502,6.151400,113.961672,8.778926,0
2021-05-19,sz.300990,83.5100,84.8000,82.4300,82.4500,84.2100,1709796,142398239.1600,3,13.152300,1,-2.090000,30.230200,6.022835,111.579858,8.595445,0
2021-05-20,sz.300990,82.2800,83.4500,80.6100,82.4900,82.4500,1751638,143437966.2900,3,13.474100,1,0.048500,30.244866,6.025757,111.633990,8.599615,0
2021-05-21,sz.300990,82.0100,82.1700,80.3800,80.4600,82.4900,1283901,104127866.6900,3,9.876200,1,-2.460900,29.500569,5.877469,108.886785,8.387987,0
2021-05-24,sz.300990,80.1000,80.4600,78.8900,79.1100,80.4600,1210475,96009999.0000,3,9.311300,1,-1.677900,29.005593,5.778854,107.059825,8.247249,0
2021-05-25,sz.300990,79.1000,79.7700,78.8200,79.2700,79.1100,1049946,83229869.8100,3,8.076500,1,0.202300,29.064257,5.790541,107.276354,8.263929,0
2021-05-26,sz.300990,79.1100,81.7900,78.8600,81.1700,79.2700,1368903,110444717.0200,3,10.530000,1,2.396900,29.760890,5.929333,109.847630,8.462004,0
2021-05-27,sz.300990,81.0700,81.1000,79.9200,80.5400,81.1700,955143,76857097.5800,3,7.347300,1,-0.776100,29.529901,5.883313,108.995049,8.396327,0
2021-05-28,sz.300990,80.8000,82.6600,80.1900,81.3100,80.5400,1390757,113209609.8400,3,10.698100,1,0.956000,29.812220,5.939560,110.037092,8.476599,0
2021-05-31,sz.300990,80.5000,80.5400,79.5000,80.5400,81.3100,988812,79253942.2100,3,7.606200,1,-0.947000,29.529901,5.883313,108.995049,8.396327,0
2021-06-01,sz.300990,80.5400,82.1700,79.8800,81.7200,80.5400,1165728,94289911.4600,3,8.967100,1,1.465100,29.962546,5.969510,110.591947,8.519342,0
2021-06-02,sz.300990,81.7000,82.5000,80.7000,81.9700,81.7200,1188519,97114080.2800,3,9.142500,1,0.305900,30.054209,5.987772,110.930273,8.545405,0
2021-06-03,sz.300990,81.8500,88.8000,81.6800,86.3400,81.9700,2883002,246400635.0400,3,22.176900,1,5.331200,31.656464,6.306993,116.844208,9.000979,0
2021-06-04,sz.300990,85.0100,85.5100,83.0500,83.3800,86.3400,1398558,117370866.4800,3,10.758100,1,-3.428300,30.571184,6.090770,112.838430,8.692398,0
2021-06-07,sz.300990,82.3000,82.8000,80.7900,80.8300,83.3800,1242410,101364816.7500,3,9.557000,1,-3.058300,29.636229,5.904497,109.387507,8.426559,0
2021-06-08,sz.300990,80.9000,81.4800,80.7000,81.2900,80.8300,563700,45659722.0000,3,4.336200,1,0.569100,29.804887,5.938099,110.010026,8.474514,0
2021-06-09,sz.300990,80.7500,81.4000,80.5100,80.7700,81.2900,549700,44445001.0000,3,4.228500,1,-0.639700,29.614230,5.900114,109.306309,8.420304,0
